,SN,Outlier,Epoch,PC-1,PC-2,PC-3,PC-4,PC-5,PC-6,PC-7,PC-8,PC-9,PC-10,PC-11,PC-12,PC-13,PC-14,PC-15,PC-16,PC-17,PC-18,PC-19,PC-20,PC-21,PC-22,PC-23,PC-24,PC-25,PC-26,PC-27,PC-28,PC-29,PC-30,PC-31,PC-32,PC-33,PC-34,PC-35,PC-36,PC-37,PC-38,PC-39,PC-40,PC-41,PC-42,PC-43,PC-44,PC-45,PC-46,PC-47,PC-48,PC-49,PC-50,PC-51,PC-52,PC-53,PC-54,PC-55,PC-56,PC-57,PC-58,PC-59,PC-60,PC-61,PC-62,PC-63,PC-64,PC-65,PC-66,PC-67,PC-68,PC-69,PC-70
158,2003hn,,40,1.7808791070948935,-2.7826576627683317,-0.7028828682727388,-0.07847312884112449,0.026345939184497492,-0.06802000063665044,0.13840517587380005,0.04753542620709324,0.0469305938875825,-0.380149265043506,0.27167241439268924,0.0920643424992707,-0.04363206225378386,0.1861125213918631,0.49635442139100794,-0.4327636426776271,-0.4864684072912803,0.441301732736129,0.196496323799599,0.08838681384162475,-0.16563743900127334,-0.1398484082768374,-0.14285077228150986,-0.2866087764894916,-0.2064190796980527,0.07460347193682225,0.03859438814835716,0.24030412006565635,0.03501024226659599,0.22076715616447956,-0.24036974054146076,0.017846090388876263,0.03695930091664665,0.008204328628967231,0.054164106661953315,0.011749473321073588,0.029359212805054963,-0.18299091221592959,-0.0639215150321684,0.05401529890398919,-0.10080683812978737,-0.10794993296975776,-0.16165900749217516,-0.12924843521470739,0.03620042826117887,0.14733204421903587,0.02392936398616984,0.004833429080104635,-0.07138929406635201,0.08850772421661178,-0.08077071690593572,-0.02367725663207859,-0.1436676225503437,-0.09461678493225466,-0.19845389755344486,-0.010621099309856927,-0.003283403327241982,-0.019055978183968515,0.042960932360080195,0.11433659952781426,0.10260723041117847,0.01577224398575046,-0.03155591336462765,0.09010153840955508,0.06460179706774218,-0.0470070137178759,-0.04133874756985213,-0.0062949410399917565,-0.048079309439739995,-0.12837664313690342
159,2003hn,,50,-3.1093561806157415,1.9046453728359019,1.338082006687453,-0.32084479897463836,0.009319198909088937,-0.06526738895488829,-0.18642373810184015,-0.36932051866034354,-0.42726978328855336,-0.500157551275641,-0.17869249263476977,0.20704000927430835,0.07856820910919911,0.274297775046022,-0.8900416688914721,0.1614073475037498,-0.2651138024117352,0.11915734611978426,0.16543126222308333,0.26101405591240845,0.050022428019645744,0.13577059363505567,0.1494673067947348,-0.20048398405827117,0.11459807653096715,-0.08001754159152041,-0.36992599885987165,-0.29676615763836117,-0.08826640075744911,-0.32515956133465584,-0.17184375644355782,0.10016840482187965,0.2030073877036092,0.20922509439480536,0.2538407960590015,-0.18647496977182504,-0.07027158600329797,0.052319818627333266,0.11395909361287569,0.05681779904801252,0.012303263863379581,0.006926625113496345,-0.17319021939334917,0.13487931839025682,0.028349757269536514,-0.012602584417978941,0.053616899112167056,-0.13761671147425597,0.13234845472701326,0.15029457630454393,-0.037643152957562945,0.03174254111148344,-0.18415063772229745,0.011985111751501005,0.14544688013407248,0.15724213789898325,0.006291142978027404,0.04040772314634873,-0.08575569527262518,-0.09858223545630684,-0.05201091414959349,0.11460100691123208,-0.04957027786753406,-0.15992721472183283,-0.023911522233300987,-0.03680110938879772,0.08261659844972435,0.014735816612987613,0.01890085989658017,0.08097359145220555
160,2003ho,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2003ho,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2003ho,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2003ho,,50,-4.218078175169215,-1.0355369065933644,1.2039375148778095,-0.4572810819999889,0.24137653574019846,-0.18780825308207005,0.6083731675638757,-0.36165524087285006,-0.21339911026201405,0.7543315908765719,-0.4204039647217374,-0.1383709468729835,0.32779232324012536,1.0106606544054302,-1.0906780211586455,-0.4132625263126253,0.024470644105273567,0.12046898873069764,0.707822503322238,-0.14741954717334593,-0.5120455410226729,0.06044584680068267,0.20027952412529146,0.39509282950934094,-0.048887438501486816,-0.5241543556774152,0.21194941317513416,0.8632827052512677,0.9270320439856545,0.14365584599862627,0.22112518475366252,-0.24495364159939123,-0.24565915673837793,0.14716898494668826,-0.21245661701833277,-0.04938378451998192,0.24316691320288533,-0.10313095308957367,0.016028252746464133,0.11030297147689364,0.2477857977011978,0.3590050351451738,-0.6166980118214038,0.3878077466595732,-0.6587233161715127,0.04442885432795411,-0.0812772529211683,-0.1375076749439684,-0.15700780882566423,-0.05818681088126025,-0.17191034044395953,-0.0351675951204485,0.052510263709752855,0.16228254884546842,0.15492952861743842,0.014915500108716609,-0.19871067543238927,0.05015365140809457,-0.17112219613104473,-0.08471390448688294,0.0791493753943377,-0.06607911527221681,0.016527997279797153,0.14950735460158054,0.03065883032009361,0.1409501354229498,-0.1652632864108793,0.0742430962032745,-0.00912611355189147,0.04383084423640515
164,2003ib,,20,-1.0900962924410504,0.6180736268798315,0.8018123312954426,-0.8483614765353296,0.3014443840332679,-0.028682704118854124,-0.25170949189219743,0.019091094540245507,0.4044376792286061,0.019076569240907525,-0.070534602954492,-0.013700528376169061,0.2839218006240357,0.10155555649217556,-0.13778937769011176,0.09843899998993168,0.19046597553425043,-0.3179618568112377,0.09669378807865349,0.055853886269862214,0.04541379182204196,0.17557951050878834,0.11724895278200877,-0.05195618254727794,-0.008493436459891531,-0.09106460088920261,-0.21291935430830844,-0.12756424793715962,-0.11340995792715536,-0.11854015456636173,-0.2306837564921073,-0.09088697675686158,-0.09826655589666501,0.10512385343900187,0.18504845806617273,-0.22366101227860372,-0.207854613337075,0.11403099175387722,0.008293316271825852,0.08172490452866411,-0.1259755798157312,0.06473486966981522,-0.061774372424447624,0.09100204094467655,0.01933744407639224,0.2593492814434183,0.08095172596462465,-0.07877051277635892,-0.10771500840836921,0.05328414305622264,0.019712704104604226,-0.0017524404767303339,-0.19234603603807499,-0.042927336099020816,0.044644881997829296,-0.08453925200068316,-0.167978758773479,-0.03118393564649063,0.12312385264077251,-0.16370506288741138,0.06059752248802947,0.10781715443892206,0.0963695376679884,0.09363238817436645,0.027457854221444387,-0.03628836562463045,-0.051069826884630076,0.044564031359528467,-0.14195754400532096,-0.02828930416382494
165,2003ib,,30,-0.9156662983533146,-0.9050123280633651,-1.3679647614741732,-0.11743075486691466,-0.426462343799992,0.08135245052060441,0.2454922613015196,0.12032738711367852,0.39109521367306,0.005450967750161112,-0.12753855702199196,0.14801264175855314,-0.15753403574565805,-0.2125205105670718,-0.24027228079114374,0.1384965545612676,0.38374999872147314,0.336168546164489,-0.3197968380486471,0.0845768936353855,0.2203607482926183,0.170119039709569,0.042258784983702946,0.12891815911696416,-0.06508238438300372,0.0988905327290738,-0.10885044388982586,0.019513148839094684,0.1295012179229027,-0.330571230299372,0.048660835460813366,-0.14098373807308076,0.05893525998458025,0.0968024496974628,-0.12959071772700514,0.23038746744575922,0.056924757304162625,0.22087905820136977,-0.02791313299809629,0.21082987213834745,-0.110236502949344,-0.1947092942637235,0.05762498803490089,0.06188195810998119,0.0003919199875028486,-0.16802293392334355,0.019597375974691595,0.17095670621204373,0.007511763301563369,-0.10149973938610912,0.10785185661068741,-0.27623095462073755,-0.04609328293962908,0.061243921553029504,-0.10044407667135981,-0.06599320667879076,-0.015438414031286426,-0.09849991987247275,-0.11935479753658212,0.03902385754997374,0.07804130365979492,0.06008202776959808,-0.025211286298804418,0.017022128595300418,0.13792443710179456,-0.12133951195566901,0.06268789515378524,-0.051867008528140225,-0.02770446217081656,-0.029871537034586927
166,2003ib,,40,0.7104795617482537,1.0852831827052998,-1.7366009073252981,0.30715331410951224,0.26158918232567774,0.4521711109795659,0.48030834563277386,-0.4275048631486477,-0.36829767247856926,-0.1329356082818604,-0.05204309982076103,0.12977165265113288,0.10158731284831371,-0.02173824866765156,-0.24665972722662421,0.18056776724271018,0.395381868676437,-0.05670666578951539,-0.2580048743456255,0.137274231718979,-0.15403066022107317,0.32229017189711134,0.025382039386945457,0.1803345416570936,0.3730328024285936,0.01152672378029386,0.3832690923926642,0.05746398338617482,-0.05719028990586323,0.0822480892678513,-0.0426269269191616,0.04807745274926736,0.09657844756450912,-0.014935692212504103,-0.04846536013755743,0.13480671472565797,0.0789277448211847,-0.3397625556054929,-0.04439187724131572,-0.14063857531627055,-0.25791556122379666,0.042714864117584926,0.1454850398142054,0.01398438205952019,0.04789537326793757,-0.011639423670076969,0.056102284898579484,-0.07229747764035388,0.033110164090851185,0.2351070494741877,-0.0018647392456932752,-0.1456118022045643,-0.2644841050673131,-0.07654322741439236,-0.12383255547648486,-0.02677970762020426,0.022836347410145622,-0.023770878629475967,0.1410451416946072,0.08538760155416654,-0.026234419528040363,-0.09876601212187276,-0.03428600548194568,0.1482509254023176,0.1571370469842395,0.08636707260819718,-0.09441213052602539,-0.06789014186027924,0.14537201765402602,0.05133260636628821
167,2003ib,,50,0.2630416269609406,-1.3763072459755559,1.3024659364216398,0.14213015623688255,0.7656143722324534,-0.4072446741799796,0.6309764505666582,-0.5147804696104368,0.30123224880887817,0.7652665709842866,0.584319038119711,0.10303200954852722,-0.654335705320366,-0.0125339837083949,0.2455535919653836,0.06552807409480878,-0.24413497699889772,0.4908181200854972,-0.5806651320801979,0.23782581109734974,-0.16282004880544326,0.022524432534882535,0.1545279589470954,-0.3073887944311135,0.4130363190572815,0.038217934796458415,-0.4843056822687015,0.12438588967814537,-0.10414606984229233,-0.382591320538574,0.103105089647178,0.06184394488473924,0.12467431291131997,-0.1718801598719824,0.06791944918058848,-0.09224130513427514,-0.04607471388343,0.13689258451452205,0.11169451704011275,0.024837445302998484,-0.04634634199983947,0.1144579004967761,0.09721824117952312,-0.2907275567224498,-0.03365388053841798,-0.01725219072561867,0.01839392265077611,0.03828374872292351,0.009791552401470045,0.3337366206383379,-0.0036029093168705693,0.05985325527627157,-0.034837871242019536,0.08747971321139861,0.1693908263715146,0.05478581183449288,-0.10474370771442001,-0.08125764120932227,-0.022697615045816293,0.3145584076438101,-0.048731947132942315,0.09740254076528271,-0.11460086194848365,-0.2124072911567256,-0.10380414687776836,-0.09191711576098616,0.0029216111943485743,-0.005571378145540049,-0.1071393291914972,-0.11302108395084902
168,2003ip,,20,-0.8197290245536455,0.42980451223170996,-0.948566629895942,1.1934686306416462,-0.15829644588042327,-0.3082958326469735,-0.03300603783164705,0.21298288832621512,-0.05521340176071977,0.18722198607876225,-0.33278846408862145,0.11624457659445682,-0.011365652126112716,-0.03142224173636216,-0.07230341213919622,-0.5542333186352189,0.006243563153764741,0.3512311520924236,0.010370084664591113,0.06918609607970903,0.06118534339897838,-0.163140312473637,-0.31736428067371725,-0.101519570035033,-0.12913571481440791,0.35452384231770845,0.26947825441938617,0.004245152336564697,-0.1176223543178447,0.3665360984498107,0.18398671631114677,-0.12612230833477917,0.3234969029404902,0.022299436999672236,-0.06124814019766532,0.1147438054637602,-0.020327382097019085,0.09409696129203844,-0.005190573948124509,-0.015106834871373988,0.30469477280610463,-0.06764114398990326,0.06571904759063177,0.12308954261317565,0.12930390990390436,-0.13637465151986125,-0.021500034129865155,0.11062060594271475,0.18608200209434464,-0.2706436006545667,-0.18779082945882353,-0.03793595796837755,-0.07542343803207459,0.010110623035149379,-0.22322319675326688,-0.10666993741481526,-0.18521937088094814,0.04909564748837628,0.028273855264015418,0.20454676096977564,0.04778428399670466,-0.09955277907117913,0.01687668354208379,0.06625888609811746,-0.16522987050569168,0.23985332612422183,0.0013741717467624756,-0.0915547885970276,-0.1673117947887306,0.07597404390501951
169,2003ip,,30,-1.1743361873861409,-1.0167803709837822,0.8049724320969753,0.6168024678306473,0.04121763234166837,0.03103244194748575,0.16697176269485065,-0.16803396894467162,0.11838187959209959,-0.25326941936053543,0.2635277070009727,0.0935084068508983,0.42873601959094637,0.04132517365600845,0.5652230548749198,0.1414235044122534,-0.25053102169936725,-0.03790840920636248,-0.03265720146981627,-0.17933474336313296,0.07392095184143666,-0.1500452568522623,0.10619415500361752,-0.10917400677804782,0.6369799395312284,-0.004322575096475779,0.08828578152896582,0.07199455454209588,-0.1061687350590741,0.18582598900891706,0.09729839626596169,-0.0789040945946559,-0.05711207368023513,0.015173541203926125,-0.06179966681619793,-0.1709564973387773,0.07439006514842361,0.031454269277973075,-0.1559088990401382,0.16856138843685944,0.0021219054675091793,-0.007970441483781288,-0.05273931893422851,0.0588531274937918,0.07609700347555873,0.07908666281451865,0.18138991124134501,-0.11821544307566097,0.02284707150622797,-0.008915633119698653,-0.029943608875092984,0.2381293603047178,0.05166873394204531,0.14111480009216062,0.1320233799113921,0.06769686374220721,-0.04348041764872888,0.001059159283639998,0.04219603591920812,-0.04727034964932001,-0.05257177896919182,-0.23698223026828694,0.04448571646993516,-0.017370987998841163,-0.020463852827466208,0.08318713828740677,0.023699877111197993,0.11319958325061232,-0.09750781359622024,0.07423359880937892
170,2003ip,,40,2.317086279715903,0.9803904884338122,1.0995352475270643,0.9197829144064542,-0.4150243368317621,0.22706114789099868,-0.48259142920154074,-0.088961638339894,0.05682722937117341,-0.42590065568614033,-0.3009063710384485,-0.2107043155173184,-0.007383809635953656,0.04512028514157195,-0.0647110137632835,0.4172799586391346,-0.04989444240595309,0.450928362294229,0.05232431611796826,0.006682279556934526,-0.07486841475922905,-0.04617564027992216,0.14769118991466135,-0.1349395014964876,-0.23366134140250308,0.0468523483451897,-0.042749013362675954,-0.030949570250674595,0.05490901554378024,0.3505838360702066,0.2254413600218146,-0.1313774971437433,0.09019747781112179,-0.028741415955240282,0.2166090069423385,-0.015793456915920268,-0.004606790922183558,0.04398812714941032,0.1468872300035861,0.01789822450498887,-0.026082350382724502,0.15257592283087906,-0.05950078038725669,-0.09144940729804886,0.03951852607768775,-0.003899138728070412,0.2183812036099165,-0.11040121254597964,0.018997195200813895,-0.10823889679076397,0.19801768364093864,0.08673749132071164,0.0942238524902073,0.02096286319167966,0.04005754241321594,-0.13371504360016906,-0.19708760759191862,0.0953554978472218,-0.033184039786795204,0.05006360952579539,-0.15556897680528262,-0.17430109734382904,-0.034690355200430005,-0.07533652021504794,-0.10935657585734282,0.10087821914754057,-0.05916661098209933,-0.021164529726409604,-0.07282162271636297,-0.06265191598430145
171,2003ip,,50,-1.6661672659979005,-2.729856179924316,-0.58981680270289,-1.0269308056863773,-0.5773864864498675,-0.38420824599747105,-0.38566840567757926,-0.07747575827608776,0.38194262488713787,0.22731518012256788,-0.5153546455926628,0.32071726448776683,-0.4738078774415201,0.05377027040592916,-0.283774289142104,0.19358317023227073,0.45029140953647107,-0.004265752701053723,0.12607601389647696,0.2057732112185046,-0.0787738966360671,-0.09801400434418653,-0.39434385484880097,-0.2307909926383656,-0.037091294861290695,-0.21856721809852078,0.09680467824842574,0.3437732968345591,0.22884092274534118,-0.12181451609429182,0.023126887210762087,0.13409713539918922,-0.04104219539970018,0.03062023381540062,0.10939213609732835,-0.0833063378512801,0.21514084884093673,0.07907065683836587,0.01144625456258851,0.03400981428915733,-0.046536412999691794,-0.06956665765845377,-0.09104181064505658,0.12530267214166466,0.1409539621777716,0.18491628500598947,-0.3731296476153647,0.13872396562852557,-0.1211195642359004,-0.08967966560997034,0.013852590982003771,-0.14242288032247002,0.06275266908575101,0.08939363010912221,-0.1921193976202503,0.1596773938269965,-0.01866328696455502,0.02564756157547477,-0.1331787039142176,0.07251008499021282,-0.20715893998380558,-0.01533425199696098,-0.06769005068583143,-0.052040248914289065,-0.03883437923130806,-0.10907750580783993,0.004906108705089187,-0.12362240739318378,-0.08737182088985787,0.020682204694750003
172,2003iq,,20,-1.6388507807767598,1.1742316402864406,-0.1508139730219808,-0.07805063977939998,-0.03273285296553162,0.043353383015789435,0.10013366385835254,-0.01639078309246847,-0.21348056588755865,-0.12893341026982652,-0.058286334122595256,-0.18985169273498953,0.4630038126260524,-0.2040815597383621,0.1135621025078208,0.02936394251393387,0.0013087546764432093,0.0425492472888562,-0.16555437753090976,-0.1466426950879128,-0.3050839060999903,0.10348476801072762,0.0550144591973611,0.06015679569845181,-0.11427749133664913,0.1451651952652932,-0.05512779883149019,0.00178136757858503,-0.0376796116613101,-0.06512584546629405,-0.08726566968521411,-0.07566263660206127,0.009175654966026722,0.15940830897935335,0.046413013230299456,0.013365103392472263,-0.09887252756390326,-0.027281173161075267,0.14851297384321221,-0.14742928332269317,-0.007747607414258462,0.04338655864607828,-0.06304582810056904,-0.11303405097350912,-0.0438216583037844,0.24192247339683626,-0.007191443469373688,0.012878084203926235,0.0715676123605506,-0.024742675283054023,0.1319792854239082,0.01453018632072904,-0.011206649718402894,-0.15142971179761613,-0.028820749277243124,0.02936515413922459,-0.07049899592111952,0.011099640468684157,0.028781220852006132,-0.10016863911897086,0.0345820819760137,-0.001963312118955912,0.09990580130551818,0.008001879307644448,-0.09402699306761439,-0.06699905176457398,0.08807077616708357,-0.026751253446111154,-0.03904193367935389,-0.08933196735130278
173,2003iq,,30,-1.9688333758373129,-0.2278442578960284,0.3109805083545276,-0.49116707058872106,-0.4980745468009573,-0.2691397531725132,0.3157675896689468,-0.030182547292050638,-0.15700417594645635,0.04493899863258477,-0.5883301455521905,-0.12909930472508888,0.15251272738069038,0.24752229642557605,-0.32741498589829127,0.028300818051750002,0.14435887590824437,-0.15804074878580468,0.0044025207947452506,-0.05102124756841087,0.2920653560148192,-0.03922071418507172,0.08547295068948302,-0.13650481397290845,-0.08936144053003192,-0.021855526677025075,-0.24086089624004445,-0.13818561919798875,-0.08953378487487787,-0.10592551532469245,0.1043301140715877,0.3238068060087681,-0.24913405621558804,0.20831207302784877,-0.2800251907403849,0.03462281553013867,-0.009307086365759986,-0.15279716861515352,-0.07789785031752183,0.0564019353856223,0.1618778631073715,-0.05145062110657456,-0.13730443677976015,-0.26826588940443186,0.08636783285245946,-0.1281127532517952,0.019052158125403,0.1057964814166512,0.0009821644602459522,-0.07474925613710083,-0.04139047372275896,-0.12463645254661983,0.20421520486853054,-0.16707683681209473,-0.013902034720439507,0.026210663945869597,0.04419738459721739,0.08254348223633849,-0.014981103427899971,0.011785234963153379,0.04908457027788888,0.16909340595304972,-0.021567595954384275,-0.0012148725154970943,0.1236399136435682,-0.006437044506314691,0.18113231651097222,0.04367689789260741,-0.09578931474211208,0.06999320862468507
174,2003iq,,40,1.8517677984890983,-1.6881367309553956,0.17938450443047194,-0.7457358659510582,0.004324336792420967,-0.46356287117700157,-0.04918308449421947,-0.8005215345131423,0.4366431069705607,-0.013070531980012285,0.36284325410446594,0.09056672696153414,-0.25034074749822915,0.08475981153000796,-0.4103994558843143,-0.3167531255656307,-0.21363984804749497,-0.0015181029641984545,0.48946525639406935,0.03242111734886014,0.09940070374327246,-0.27861080473214844,-0.0008823127614069086,0.056823646707232806,0.007252719046213252,0.04052963189368283,-0.2551391758017925,0.20472689251579199,0.0939236667339233,-0.06124627256172864,-0.08662587961721271,0.061200777701731074,0.1391210578401616,-0.2523389622935145,0.10765164728168344,0.1722136360130682,-0.19474668432689804,0.2433645999682448,0.1965859485531232,0.07358055016749274,-0.09876491508006464,-0.13708803256135796,0.08809343204534045,-0.07126699999026628,0.14893130781441752,0.02381255721043525,-0.07963765567668608,-0.1375001831433802,0.20420339515933428,-0.040602330339387774,-0.015272863750392489,0.012356038094126932,0.017088614564479743,-0.1316507067952489,-0.04596394637695975,0.12403202394145192,-0.07182986747400234,-0.08083435962752651,0.0830253882592783,0.10242940692339869,-0.1511892808353103,0.11146937716310412,-0.0009858393687955588,0.16499989601964715,0.2504605902546391,0.09797971117222776,0.10385212435813992,-0.02053319154231219,0.2704442119300891,0.13474326195164704
175,2003iq,,50,-2.9160923449767875,1.3082967701468282,-0.18892892764186556,0.8739640083051919,-0.24682283986078327,0.9885876951247431,-0.09436742327260933,-0.045948616008683746,-0.05560825523677544,0.09214612175147692,-0.35414566938024805,-0.30023594356709105,0.6539063976757481,-0.003250682847059026,0.07103208520393602,0.040373586319200336,-0.2947061485023926,-0.09230095652682273,0.6919979342579912,-0.41704510900751335,0.061148159673618835,0.11898603884496778,0.16766098854260045,0.24516897489147443,-0.3059715896405341,-0.2605521171058071,0.048617653910448116,-0.020653994094689744,0.12731113563773722,-0.2420019435708102,0.014877634569395722,0.19942705887839182,-0.013061307291040544,0.05260919466673761,-0.07460332140047492,-0.16540405383973208,-0.11050733846506723,0.003789692359330264,0.06267929758655115,0.1381794252869727,-0.15862766631713393,0.08959139756865786,-0.02560584676385069,-0.2637225811519817,0.02235357891657604,0.4311329726181884,0.06632738391280203,-0.024027495082299687,0.16810468460657085,-0.024700809819553516,0.11672700522989253,-0.06641610402836017,-0.30922319300182444,0.004066768858146363,0.015238741679854815,-0.07318877549499758,0.034188420866880474,-0.0283923069723877,0.06843258044384917,0.09707323664336004,-0.0379937729472305,0.09791648722608906,0.1111017897497424,-0.08466753039528746,0.0017969604752415649,-0.20728065216290487,-0.047859005275245566,-0.0700577526186562,0.08320843017988624,-0.08157262033391689
176,2004ej,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2004ej,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2004ej,,40,0.8372020443269609,-3.314939134689924,1.1371062435315398,-0.9289096310515579,-0.2340076105187977,-0.37147066153799735,0.34505028629143925,0.8389563453958783,-0.7319148418873198,-1.0328398536896297,-0.3800319036742722,-1.0384408772976488,1.3492531982778035,0.5057983108351641,1.0033821309877733,-0.4015963344431486,-0.10003506468561996,1.0153975164548645,-0.4184939819212396,-1.0866542831075563,-0.09310500730251971,0.2184234081933286,-0.10343155178397768,0.9400660303904266,0.13261938484793778,0.5890607893715649,0.36892922790099814,-0.776781273092552,0.11548621097407183,-0.00045365600337824287,-0.3124118532472474,0.6695641902254775,-0.07364196133396782,0.14549225831583437,-0.22826035592354726,0.2996346186211031,-0.037077090465713475,-0.16320972689762314,-0.06015291876559617,0.11753201026454559,-0.3536591963953907,-0.24471228538913545,-0.02934153121214147,0.08934542991537098,0.15906597986307894,0.11973112311709154,0.07982519346791277,-0.10721549763121921,-0.058234243938925595,-0.24987785287406974,0.1849255682012441,0.06703084299137749,0.09927923508576449,-0.012106855115036992,-0.1314839690284219,-0.10205898911747847,-0.06860288569997938,0.018204858256818404,0.06694981363193737,0.007581525237228094,-0.10440213212237169,0.19635227870395244,-0.013018777499871265,0.027465492365330336,0.10154621415246762,-0.09208851279976629,0.06381303965897664,0.05284122846155999,0.07600551858082055,-0.015087652407453927
179,2004ej,,50,-1.507526097654389,2.293406589111698,-0.027747133486866322,0.6190052450264659,-0.2516729089292787,1.1544137948202464,-0.3658945801583241,0.13950875050880446,0.5845762955194747,-0.32720732146958764,0.4524978176475404,0.5414682910223004,-0.35852410311441407,0.20881147537199352,-0.5174326094636956,0.02607358542824668,0.2727242349744874,-0.07223265605035793,0.09028426711707305,-0.05933895368523224,0.23694415723146384,-0.3764324806108555,-0.11250649036098982,-1.3490738443910435,-0.2833540020693915,-0.014691003537459935,-1.1082129741452074,0.15638403374017507,-0.2537326354454524,-0.364887249144727,-0.1951591090602128,0.19510841384576755,-0.5533697523843967,-0.7022284780631626,0.046492012079172494,-0.3104368044477173,-0.20510076983660303,-0.09281870120671641,0.10614151969947054,-0.41314700599784837,-0.1591315165271238,0.04831789852512852,-0.025245515179783223,0.09113062738194597,-0.5486547880158549,0.29123480754155223,0.07319220255150848,-0.08133290450475883,0.23058233697153996,-0.3274989203794643,-0.06093137004343712,0.48457113805585916,0.06734615148430959,-0.050668710959600655,0.12839012908280045,-0.10522489610785064,0.29754972236517935,-0.051574002286293955,0.05818249869072235,-0.19955729859624927,-0.2026969858402716,-0.18999631307746953,-0.13250208100579586,0.3239499669975442,-0.14747073334681027,-0.10555728970247753,-0.09244695724386406,-0.0597247496416994,-0.0424231268693231,0.03206743628983658
180,2004er,,20,1.1281747376859923,0.8637137563710449,-0.15787548179648964,0.09061340443613863,-0.5704311754521266,0.26997388430876523,-0.010302300383333813,-0.18347834948677116,-0.4063393570246321,-0.3592396082015682,0.1639244733188863,-0.11558586887554684,0.2904007982606282,0.3467402548972257,0.025072365598472694,-0.08609529324075603,-0.05463972908485808,0.13832457346720456,-0.05589288426951963,0.11633150853236415,-0.11318534726982651,-0.14004504524674377,-0.027343755859210343,-0.08848430761174347,-0.10186571200149784,-0.14234562074753704,0.11227427692397272,-0.13161409784289657,0.030250725541176037,-0.17253786673746818,0.3477539760655103,-0.023775755941555177,0.17941119457839952,0.3020706934433866,0.16248513942405385,0.2390078787502027,0.1426325086571025,0.029772154587509588,0.16864799370790748,-0.14619681987986907,0.3203111907980332,0.08527305230545322,-0.18716900476438691,0.18122909059763598,-0.0472814335732614,0.08195180849370051,0.1897876420755673,0.04591972714407719,0.10522207300028054,0.19465379800884175,0.08535331255361914,0.1620755507170944,-0.2046308128783666,-0.035325732321874026,0.0817102629065108,-0.013864047054614801,-0.05193066766388138,0.030791619397488496,0.2444893606201369,0.0979587396289287,-0.018966976678372695,0.02884881023076697,0.046916095939299726,-0.09021752622963257,-0.06280194967410471,-0.040676722460887826,0.0031723987532676786,-0.007966321308456098,0.04507935769717033,0.028736126635796458
181,2004er,,30,0.3827945601930668,-1.8463644352080728,0.3571156116494738,1.1408790290244473,-0.20425040789912072,0.07325052573007533,-0.6945590521126773,1.8040053693065874,0.22316386529952528,-1.6517488089116659,-0.7678144343967456,-0.23336984676907055,0.62994775027185,0.8249225049674658,0.4962176446387585,-0.6766794102811355,-0.11004301549882728,-0.37721167858069815,-0.28716897784391876,0.4917353007338026,0.04283716128090353,0.2975009400191182,-0.02417489188017566,0.07694551047384779,0.06335863193256537,-0.20582025954980337,-0.29658071225411525,0.025537920202957573,0.026118704527573672,0.17614564205984287,-0.04445378158619792,-0.10800164829297391,0.06137766820067948,-0.05623339153011193,-0.08142376082883584,0.023676186760208943,-0.0956985619951282,-0.029594805566649077,-0.09149614920839538,-0.031922949350328265,0.0500636580866031,0.043223071603455086,-0.07267573969916552,-0.026330314839804896,0.05238863682451476,-0.010753407085081178,-0.08313136895265996,0.020417395350992847,0.011631023634554498,0.01943136554287158,-0.04337653753487337,0.0015709027446742941,-0.02458083083170667,0.06909510973429088,-0.004521210256446129,0.01251260933986902,-0.03438732492035889,0.005685171515619486,0.039274635587152516,-0.07702568583733356,0.03286178388936375,-0.04977096849023135,0.009197259981269279,0.04045328200483572,0.035112042583845,-0.04094477903722062,0.00801425020133597,0.03200712651191128,-0.0014191760314219448,0.027375791333130797
